id,x1,x2
261,-0.88069374,-1.871614122
262,-0.382402349,5.925686715
263,-1.145488998,0.711620189
264,2.971080913,6.444321179
265,7.415464703,8.710379611
266,1.908229926,2.220889921
267,1.542628592,0.548397745
268,6.580399268,10.51875763
269,0.537631567,5.52559527
270,1.424009039,5.38739179
271,-4.383968679,-2.283168834
272,3.77680928,7.325927749
273,2.225887817,-2.548738544
274,4.072642791,3.842288885
275,-3.50236076,-1.273163988
276,8.103413931,9.372956835
277,3.564418529,9.079769029
278,4.009596429,5.160017678
279,-1.297747272,-2.411203605
280,-1.250598359,-2.423003985
281,-3.416922977,-3.601921505
282,-1.384512834,-4.117483776
283,1.94247152,-0.181537294
284,3.164503635,-0.539409615
285,3.217227413,3.91603994
286,-3.252920888,-4.318207114
287,-1.419035501,-4.06462404
288,5.277824456,6.87380124
289,5.250601799,6.294969502
290,1.023804826,7.347600086
291,-3.549402036,-2.852865714
292,-2.222588742,-1.076711287
293,3.046840598,4.291515157
294,-4.439869002,-1.375719831
295,0.963258596,7.2946952
296,6.355602106,8.280514686
297,-3.510540993,-2.824941886
298,6.887171935,9.108291222
299,3.101385437,0.364053121
300,-6.076659183,-3.405065442
301,4.448466034,8.467063845
302,6.422490739,9.871672674
303,-1.020542133,-0.392554367
304,5.693311075,8.171034475
305,-0.635530389,0.571238705
306,4.018327035,6.564298309
307,5.926907222,9.969526093
308,6.051409013,8.498927068
309,5.452330221,5.707821459
310,-3.614448775,-1.306757965
311,3.716348075,10.8640628
312,1.480996626,4.684054628
313,-0.540826794,-0.726079849
314,0.024783956,-0.606832633
315,2.473072784,7.293340157
316,7.999566916,10.51257311
317,4.589949214,5.051169577
318,-1.650757884,-2.896466868
319,-3.539793115,-4.450365106
320,3.325410629,10.23351027
321,-0.630168859,-2.928452715
322,3.9951565,5.819559654
323,2.857976744,5.163841323
324,6.032811045,8.4041044
325,-1.17776638,-0.540110263
326,0.040041761,-2.685477699
327,8.503820611,8.238709219
328,3.311652208,5.322502205
329,4.517067173,6.740349419
330,8.609654814,9.431432558
331,4.177030553,7.804078826
332,9.313599814,6.218783086
333,2.112381409,4.774155756
334,1.820808043,6.472272528
335,0.081616651,-0.343142524
336,6.898574869,9.615434399
337,-2.790132588,-0.788193476
338,6.658892356,8.320840091
339,1.907912209,6.78798621
340,7.843415535,8.40537467
341,-3.73177916,-0.890985315
342,0.36176644,7.255353892
343,-3.552194461,-3.72400665
344,4.057033653,5.830740496
345,5.877289479,9.275081042
346,6.523189851,6.689847583
347,6.290115857,6.349916539
348,7.224579159,6.338566452
349,-3.680085425,-2.85613649
350,0.563940525,-1.147661621
351,0.394637268,-1.041268413
352,6.147233666,7.229634154
353,8.086213893,7.707982477
354,1.919636765,1.304437323
355,-1.683188207,-2.272490698
356,7.011691618,10.20962823
357,-1.149505696,-0.019912983
358,2.193653252,7.729427695
359,-2.809423148,-1.851012268
360,0.20302805,-0.995451397
361,-5.313587673,-2.045227887
362,-3.008501797,-2.73745446
363,0.063854112,0.294216518
364,-0.99262664,-2.675026511
365,3.854601064,10.62920955
366,-4.515027829,-2.949211446
367,4.53171768,8.409692519
368,3.94001729,6.726580829
369,7.85166874,9.911499548
370,2.68739813,4.887497862
371,7.085871476,9.106054829
372,1.021561689,6.466437526
373,6.102925194,6.136783991
374,3.398729909,5.266838761
375,0.949618033,-2.159368133
376,-0.392521125,-1.857751677
377,0.495535043,-0.596807308
378,8.434380343,6.092905394
379,-1.755180559,-0.388136467
380,5.057436065,4.474577373
381,0.447742494,0.706791558
382,0.115616556,-0.984201779
383,2.950424426,8.614292865
384,-0.292168368,-3.721730073
385,2.797927409,6.799387229
386,2.697700797,3.791335092
387,-3.725300717,-2.832227728
388,0.604344098,-2.101826019
389,8.058377666,12.04106122
390,3.622731621,6.312965061
391,10.36900739,8.049686562
392,-4.008948526,-5.465541978
393,10.22747774,7.25411731
394,1.893836771,-2.375542781
395,-5.204526714,-4.878724033
396,7.292093513,6.864078456
397,-0.405323291,-2.274965526
398,-2.019058633,-2.963309329
399,0.253897173,-1.386032416
400,6.483642284,8.251957015
401,7.313257337,9.375864008
402,-1.828130409,-1.126915072
403,8.963202399,8.266032062
404,1.546460561,1.470108396
405,-1.876895856,-4.126759156
406,-0.249925164,-5.999600269
407,0.183451518,1.365566014
408,0.570129902,0.212705402
409,-2.059396236,-2.924670961
410,2.26219473,0.453900855
411,0.290867521,-0.665011717
412,-1.626747735,-1.010573291
413,3.515737561,6.33232041
414,4.259023475,7.923811679
415,0.944665892,5.338273949
416,1.993831563,4.84977027
417,1.012339863,-2.228401193
418,3.099355602,5.398820042
419,3.056657152,6.086883284
420,2.295753441,2.657227852
421,-3.596770063,-1.869839927
422,-2.398485731,-0.389387053
423,0.765064409,-0.614060907
424,-3.123751834,-3.50265193
425,0.947168063,5.043800288
426,-1.624198033,-0.875908282
427,6.056703495,10.4663976
428,-1.390209142,-1.513499359
429,3.519801833,7.846220456
430,6.287165254,10.10317814
431,-2.848021985,-3.805788575
432,4.633433504,6.010332885
433,-2.700487069,0.215863731
434,8.096489675,7.901138856
435,6.030879614,5.781859739
436,-1.873344923,-1.960846732
437,-2.40857054,-3.413778306
438,2.098803184,7.733216788
439,-0.976121617,-4.7589394
440,-0.89760977,-0.174807997
441,3.83590858,6.348603886
442,-0.832669058,-0.603630418
443,3.172979313,5.117117598
444,1.436275438,2.231057962
445,1.527867657,-0.931874568
446,0.276855562,2.849647861
447,-1.708167064,-2.985386154
448,-1.644867477,-0.421787489
449,0.620486803,4.372258229
450,2.597901553,5.916121293
451,0.992935366,-2.06337894
452,-1.641619782,-2.921029489
453,1.896487133,4.335134189
454,6.254228024,7.560439759
455,4.208271342,5.424696846
456,4.691532127,10.33324878
457,-0.97932271,0.847743712
458,6.95380941,10.30141716
459,1.686318558,0.596221786
460,-1.153513764,-2.832952873
461,9.366494246,6.903462745
462,-0.143208092,0.14353644
463,4.115863815,7.254634454
464,-2.87981558,-5.811997156
465,3.756953282,6.225698173
466,-2.519575486,-3.347987541
467,6.400879793,10.1406343
468,7.581600569,13.48193317
469,4.616683276,5.949280118
470,6.416512313,9.262430046
471,-0.796456269,1.052795589
472,-1.187820954,0.610575912
473,3.255301883,3.618452647
474,-2.951500936,-1.104398217
475,-1.915667144,-3.440169438
476,4.919004173,1.671369795
477,6.714320569,6.191461503
478,5.810967961,8.451723257
479,4.400867334,6.737850134
480,-3.79243532,-3.249356086
481,-1.935936047,-5.658424165
482,5.047533951,8.660497212
483,-3.567253711,-0.178168728
484,-1.821208039,-2.046408786
485,8.542221438,6.850977036
486,1.049468664,-0.912283842
487,2.274015793,4.58792288
488,0.567929456,6.192403608
489,-2.232218869,-1.578159338
490,2.74697964,6.783488926
491,5.615237395,9.389712245
492,5.215166288,7.771530809
493,-2.937652992,-5.492873736
494,-3.202338965,-2.615665617
495,-4.856845932,-4.227512921
496,2.086218388,-1.471668244
497,0.582172989,-2.13477995
498,0.809134511,-1.376927692
499,-2.896940538,0.879396937
500,7.156645809,6.496554684
501,-2.722455816,-2.361594497
502,5.554858484,5.923942278
503,-4.103891724,-3.597651839
504,1.086062663,-0.306821338
505,6.931470228,5.529384316
506,0.418062941,0.324442875
507,-0.069276625,-0.735503396
508,-1.326270843,-3.589110368
509,0.152421813,0.070195863
510,6.359859457,6.670480369
511,6.380877629,6.729485194
512,-1.05737819,-5.202625839
513,1.934842265,0.075397715
514,8.100022946,8.379953448
515,7.858438085,8.31040493
516,2.947356997,3.068078924
517,0.468232072,6.609090188
518,5.51916973,6.274806597
519,-3.610728558,-1.482112141
520,-1.354437777,-0.01259958
521,8.685250948,6.593135421
522,-6.291795219,-3.903328935
523,-4.375999679,-1.317262007
524,-2.98752107,-4.760556902
525,-2.939157074,-3.599980594
526,-3.345728612,-5.017851326
527,-2.571544222,-3.004133005
528,0.330809399,-0.469099121
529,-3.969169064,-2.462678117
530,4.142408731,6.131913653
531,1.018228121,1.837372691
532,8.057947626,8.898345093
533,1.812689654,7.788562254
534,-2.683618238,-4.622383676
535,5.922736627,8.869379549
536,2.197403885,2.264802824
537,1.117327386,-0.37216191
538,4.936043202,5.42671411
539,6.153900879,10.07810888
540,1.521634231,5.741911504
541,5.662734046,8.226133701
542,2.204013726,6.862350703
543,2.725717801,7.262235599
544,-0.247219266,-1.386375655
545,-2.172757225,-5.808050593
546,3.289606176,5.555575629
547,-2.422560945,-0.580047157
548,1.001994626,-1.371083941
549,9.046495684,12.20221895
550,0.318217269,-1.283885209
551,2.47314079,7.007136158
552,-3.887111361,-1.114035254
553,4.284322178,6.419158867
554,-1.476975847,-0.151932131
555,2.889405428,5.989570023
556,8.838664887,5.545841263
557,3.210844295,9.894669126
558,3.95159538,7.842571089
559,-0.224058972,-0.398487985
560,-2.044567412,-5.031718214
561,6.970980717,8.762250297
562,1.85422194,-1.959453576
563,-0.041730117,-0.202648798
564,-3.236234972,-2.785845061
565,0.361363237,-1.618242439
566,-2.299966233,-0.411957774
567,-3.812750951,-5.589829215
568,-2.161728318,-3.230868735
569,-0.774944309,-0.392488921
570,-4.171236206,-5.235290001
571,-3.477695505,-1.388918937
572,5.913924267,4.135962188
573,7.554136694,9.295605935
574,2.270958743,6.03864952
575,2.931373641,6.727676599
576,2.968667326,4.692328475
577,-0.097464694,-5.318092022
578,8.286497698,9.775981282
579,-1.84129966,-1.470917593
580,-4.023418657,-2.781908456
581,7.889702147,10.35098619
582,1.327197685,-1.041399222
583,5.705298712,3.377556887
584,0.978446776,8.450117424
585,1.532630659,3.792741641
586,-2.563235193,-4.250771334
587,2.548156732,7.230520345
588,6.586103752,8.21944369
589,-1.191032447,-1.903875587
590,4.221000738,7.827011194
591,1.668158991,6.611119642
592,1.929092868,-1.087663393
593,-0.244182442,0.236442584
594,5.136298603,9.780792128
595,-3.965393435,-4.076434599
596,3.753741199,5.687733193
597,-0.967896945,-3.29692826
598,6.048604277,7.940314695
599,4.945715972,8.807158761
600,2.012246765,5.910241587
601,1.771495151,2.853336081
602,2.076649986,8.924905317
603,-3.942363239,-0.262856
604,-2.442161595,-1.716269949
605,-2.475065365,-3.671378912
606,2.200831991,8.221937928
607,-4.382708132,0.590757458
608,7.130738838,8.595496036
609,4.140715369,4.641681029
610,-2.153099474,-3.516751835
611,3.3542579,8.391984665
612,9.34165297,7.776661657
613,4.192087267,8.600199364
614,-2.036834913,-0.413735682
615,3.428381526,2.809489326
616,7.56152202,10.52472443
617,-1.616920384,-0.185419875
618,-1.429622728,-0.393534247
619,4.340132662,10.2797992
620,-1.458514534,-0.896472855
621,5.159063546,8.280114491
622,-1.32658264,-3.28873882
623,3.816303207,8.946832951
624,-4.125868785,-4.000201184
625,2.641918936,4.349393366
626,6.201285616,7.163138813
627,-1.509002604,-2.447774742
628,6.259976776,5.000334666
629,-0.625648365,0.176962106
630,3.619170123,7.871406486
631,0.764455323,-1.664425257
632,2.277660863,6.047885018
633,5.759531802,7.227381591
634,-2.596490956,-1.255421112
635,3.170548713,9.122933613
636,0.369860709,2.508116407
637,0.508426784,-1.598332163
638,-5.735751113,-4.676519119
639,2.63171515,5.775237181
640,6.302016155,6.911564384
641,3.345348077,5.544707029
642,-4.935847951,-2.606298002
643,1.407856206,-0.705309481
644,-0.458965243,-1.563756712
645,0.101575546,-1.039332084
646,-0.893517506,-0.309970813
647,-0.18504321,-5.630542069
648,2.342585468,5.100600129
649,7.109689572,7.281964824
650,-0.640915436,-2.693187194
651,-0.712333728,-1.218371108
652,7.515150391,9.867934967
653,-0.048803257,1.049028462
654,-0.30360089,0.529180665
655,2.143981056,0.720609934
656,-1.741910101,-1.654867411
657,-2.247534571,-1.082976436
658,0.492066627,1.233057493
659,2.5302149,0.740993215
660,1.742265894,-1.681812786
661,0.173129921,0.17593305
662,-0.100200616,-0.198125876
663,1.594331324,5.084956541
664,5.967413428,7.993915721
665,-1.64650371,2.045801541
666,7.429523016,9.92428714
667,-2.478718987,1.24963886
668,6.891557562,8.605771858
669,-1.527871199,0.290933078
670,1.27969785,1.049786764
671,2.259955292,-0.307311902
672,3.323473521,3.905101233
673,6.271512097,8.541521809
674,-4.266727626,2.350585471
675,-3.047061955,-3.867314076
676,0.555213537,-1.499013435
677,-1.20209573,0.944721886
678,-0.984455109,2.685948614
679,4.991391918,8.574104243
680,-3.385173044,0.186540321
681,6.367579836,7.908003731
682,5.568372096,7.668259815
683,-0.041985015,-1.572094826
684,4.006764287,9.493849765
685,-2.623185324,-4.093463397
686,7.149244475,6.869836191
687,2.794782888,6.266171341
688,-1.202452835,0.08008152
689,1.245000897,0.164704129
690,4.763311158,7.30310592
691,-0.560057559,-3.720080263
692,3.432523281,6.415689662
693,4.290385103,4.595823896
694,7.522267419,6.535028115
695,3.14980662,3.791604267
696,-4.218552048,-4.234196068
697,0.253071697,-1.643858555
698,2.636181359,7.173157996
699,-2.273449325,-3.013942588
700,2.199635284,7.964671147
701,4.946970138,7.574741226
702,2.538881384,0.127476616
703,-2.731463966,-3.780643573
704,-3.382086226,-2.324814772
705,-0.832765028,-2.280210595
706,8.490001011,7.086206865
707,-3.131505962,-3.589100837
708,-4.598549239,-3.174886511
709,9.703270872,11.13469559
710,-2.596357433,-2.086403288
711,2.937788782,5.040253185
712,3.328623227,6.003576514
713,-1.810714214,0.329727878
714,2.873904308,4.139260564
715,-0.970528176,-2.254436469
716,-3.698298776,-2.202634984
717,1.576889588,4.829523579
718,7.198423279,8.938840399
719,-0.649251128,0.456209314
720,1.856822195,5.627560786
721,7.418121802,8.798748656
722,0.148861845,-4.457461967
723,3.566830665,6.352346177
724,-1.759951909,-2.67583963
725,1.005004441,7.373691057
726,-0.483366429,-0.684817088
727,-3.531971256,-1.784609738
728,4.783044167,4.098640495
729,3.212280219,4.569872887
730,4.696116652,7.584128222
731,-3.506726004,-4.157316281
732,-3.12831727,-3.634502434
733,6.108963772,5.282149241
734,1.679822035,5.93598467
735,6.490221316,8.767856263
736,-1.578988043,-2.902116435
737,-1.205684584,-3.28098625
738,4.792271132,6.332176485
739,2.649581589,5.161537042
740,0.77781167,6.993932367
741,-1.68153574,-4.518197722
742,7.02633127,7.436411288
743,7.360762181,9.216135038
744,6.536225117,10.41775328
745,-0.819363063,4.752592749
746,8.194592417,8.745216491
747,-1.515495132,-1.045242914
748,1.741087065,-0.203653893
749,2.405526492,4.672024268
750,2.158364681,4.025217894
751,1.727841994,4.80020059
752,4.480970948,8.391077188
753,0.538324934,-3.455361351
754,-0.619948231,0.043933409
755,-2.301998507,-3.648501967
756,-0.648617379,-3.962050246
757,0.969144505,6.151089767
758,5.413162874,7.04370325
759,-0.631407523,2.367976242
760,-0.423587795,0.559540089
761,5.725546987,7.001754621
762,1.62794175,0.879229297
763,-1.460651044,-3.630088285
764,-0.95209628,-0.314815431
765,0.719324614,1.103051744
766,-4.414086579,-3.492237511
767,3.148014642,7.457838716
768,6.998633853,8.523444646
769,-3.257707684,-2.990808643
770,-1.619960121,-4.031213622
771,-2.801457004,-3.88524918
